target_body_name,r1_total_corrected_x_km,r1_total_corrected_y_km,r1_total_corrected_z_km,r2_total_corrected_x_km,r2_total_corrected_y_km,r2_total_corrected_z_km
-0.0072995377086280695,0.033782137469725165,-0.00034315485859018704,-0.02422477484904957,0.0031124068755469738,-0.020065622381928463,0.03055819389163485
0.002531998203609358,-0.06830805006745122,0.006789313394050403,-0.0061067543784251764,-0.025135386725515147,0.0006288051517011325,-0.03587364451827369
-0.0014970993925089414,0.07001325442356643,0.01990219370143097,0.004915411714406836,-0.0005978799591696108,-0.030029188128358027,0.04378762813533226
0.004503944849284802,-0.02711638175498664,0.00014880640694206097,0.0009329324691654662,0.0027723558485142712,-0.0015800702022169709,-0.015397341779005948
-0.0072773778680296,0.002478488613716187,0.004600016939759832,0.011868164397623983,-0.02665616491671835,-0.016132139160840418,0.0029080560517545156
0.004248287064657699,0.0649170971146328,0.04532392963213967,0.031074564257189602,0.05103369797465392,-0.004902130278477674,0.11004199771516396
0.017574743343254744,0.21177098944471978,0.028894671345496756,0.0033894613437093664,0.0025889336102270294,0.009066057933456344,0.005256808927660472
0.0027390176724284765,-0.034998360155320554,-0.00560316997137879,0.002746986478215738,-0.010784778580086444,-0.007998292842575078,-0.026411542558133987
-0.0013378344122037028,-0.03479854752876514,-0.006157920775798741,0.002777697441636688,-0.010516264731607213,-0.009976444641476321,-0.02520092759534618
-0.0034673622067794042,0.06073553611925037,0.009924449070404302,-0.014490839341197773,-0.009483965624062033,-0.027260368932592472,-0.014521548470242484
8.751524320148257e-05,-0.03209532741738542,-0.0036166677832224392,0.00564793532934523,-0.008944103466239505,-0.00788274371468434,-0.022849976552749344
0.00233820619967027,-0.07418337788374518,0.008397647137208971,-0.004482466571040396,-0.024222019245385883,0.0007014742872244162,-0.03535614991500511
-0.00558315028868041,0.03563755374152448,-0.0036594371406004807,-0.025783529982157195,-0.0006102010663351309,-0.028335288932677012,0.030820491790625463
-0.0074995954048390455,0.020799012215080286,0.012725098883047386,0.011664548397444728,-0.025445670764470983,-0.036738779306375806,0.0037134998907587696
-0.006403531532047938,0.03155771798623406,-0.0033189007680999184,-0.031404243550728565,-0.00141045936343029,-0.03389203876526204,0.041559536519481806
-0.010600423431183323,0.007440479342744851,0.012278712002014722,0.009267140949313888,-0.018835480868887776,-0.0028271683070456148,-0.02103072475947272
0.0020000787245867363,-0.039676061548707835,-0.0072637423426261906,0.0031197514470408406,-0.011466878258839457,-0.00907350676892281,-0.02930417192738562
-0.006888513507392734,0.03554144632253127,-0.002236767332819092,-0.02921825810674619,-0.00459113013573326,-0.0291761297760782,0.034212674047145036
0.0026010822870288055,-0.03366117081716686,-0.028166957587473566,-0.05019050577430675,-0.015531350054657283,-0.02299226054814018,-0.033879034393362525
0.000988817980556996,0.05713017391569642,0.020059262590751643,0.022790850747459436,0.03131883918063229,0.09942531447151097,0.024488276534659292
-0.00039240989527541373,-0.03758993399929862,-0.00667477281516198,0.0034885986488258896,-0.01046564701181058,-0.010539245842073615,-0.02571937418257768
-0.010325433339983422,0.026821260305067016,-0.009456399637085002,-0.004119376474278954,-0.005580569426515621,-0.03956311919318525,0.030284751080985023
0.004905915652228916,-0.023720395547306553,0.028810445029745852,0.02751563300408817,0.01656736089735329,0.04085123011786776,0.02695681191960978
0.002054373400738309,0.09264146857117919,0.027722118436127867,0.028575994951344455,0.024826799564683383,0.08991605580737352,0.002124773153990556
-0.00023323541309878005,-0.035780482012725885,-0.004571570662427344,0.0028519723341656664,-0.009677141649200268,-0.0086280419874561,-0.02444842844148766
-0.013514760053419303,0.023139923761416898,-0.0174076197977303,-0.014133205342223181,-0.010105817533445492,-0.011452871649960786,0.030592650779223886
-0.0068417380958381065,0.030679244649449624,-0.00201655350078253,-0.026483675895781947,0.000345077638233539,-0.027478115960032218,0.033314079796885325
0.006156314279707124,0.031979279262952374,-0.00514921081699974,-0.03101232565293601,0.005127694759849246,-0.03354260461471174,0.0355611884881823
0.007525877443179312,0.033881311431148926,-0.006396982808994689,-0.021356996458244452,-0.021474719203407645,-0.007465316610660663,-0.006391281368867785
-0.010288306129710956,0.04111154998313437,0.00024775917490594103,-0.030215194549829197,-0.0033713346446995213,-0.027829709598973514,0.032395496196480744
0.0011821090748133963,-0.05871733103671636,-0.027768696921275596,-0.041698982506908656,-0.012209528398307391,-0.01894410936662957,-0.02779627548050011
0.0030350500054789503,-0.03477801909282039,-0.0038775459385251604,0.004359392079162904,-0.009561741859881364,-0.006935683514389195,-0.02537101411377241
-0.010313980038177456,0.02830827369443849,-0.005114819634842026,-0.031024817781158676,-0.004844723378611111,-0.018023286826604163,0.036536522924484574
0.002001824231937592,-0.03941861937815316,-0.007514721159833961,0.00321887527053204,-0.011854153846049011,-0.0089429226181154,-0.028644619569246386
-0.008344602901064133,-0.056868178478340504,0.009762104473208954,0.014600542858968375,-0.008364544621630951,-0.003878936504061476,-0.0425927230986804
-0.0058400132446537025,0.06577493910234566,0.05037276028017146,0.03857125804382714,0.04868032133711594,-0.005817329398436699,0.10988556832010052
0.0017753161418586315,-0.0420838704782028,-0.007761877653264778,-0.0008409126631724945,-0.012511626587504557,-0.01053535021057499,-0.03112455412671064
0.0019239008967977679,-0.06217884083825048,-0.0076767211648228655,-0.023195460651075316,-0.01781520380964245,-0.0203369795384386,-0.02600533038445312
0.004618337531295156,0.06443073602510638,0.011256456536589065,-0.015897292950634717,-0.01071858494310723,-0.025595827037542897,-0.026114370688011205
-0.021304136998649924,-0.04646705142181774,-0.002059883357804266,-0.019396837149758928,-0.0025888904422633158,-0.01450296889614593,-0.02729178754559398
0.0026557108770995292,-0.07193062938663171,-0.0005775225569327351,-0.008658111780967134,-0.02280383416721277,-0.01981919289819695,-0.026963953243150436
0.0035163157494568433,-0.0323259658590886,0.01939647330132848,0.018411062873426927,0.018115976217736533,0.024756439768398735,0.05243199148774022
0.002001824231937592,-0.039419357926405205,-0.007514721159833961,0.0032271357489449147,-0.011718691690850375,-0.009054313178586236,-0.029237853833642444
-0.010325433339983422,0.026821260305067016,-0.009456399637085002,-0.004119376474278954,-0.005580569426515621,-0.03956311919318525,0.030284751080985023
-0.00023403126820199132,-0.035795267410589374,-0.004583382293570394,0.0028310285030476666,-0.009760237535679495,-0.00868159836761569,-0.024234330530598494
0.00781097138911611,-0.024167574270534065,0.03092684154455258,0.017980327457964598,0.025411963229325832,0.04102125069504441,0.03256110063575491
0.002597389614152613,-0.03507973621874764,-0.005894832539829843,0.0030452018389748882,-0.010396298455560041,-0.00763170224467455,-0.02707964372018732
0.015778929584505035,0.06168925424528633,0.04906634586657551,0.04032753941736809,0.047554233471993536,0.0007188150776519453,0.07246231028020748
-0.003929942872359992,0.06769764728575531,0.05061127799848354,0.0383808437088959,0.04625740768454179,-0.006402715922447133,0.10886352677068545
0.0025463899183101077,-0.0362246836019172,-0.004563733068293013,0.0030737073154407935,-0.009984111638330897,-0.007486289943979894,-0.0278036757796803
-0.006468581793551771,0.036863005869526615,-0.0016294185477739602,-0.026007791740785657,0.000725654065893401,-0.024293454565335715,0.030243527333001827
0.0025360587700497404,-0.0720433583919388,0.0006710387462782283,-0.008534797369857296,-0.02309066265346815,-0.020105486482867693,-0.02699752881212692
0.00013563292050242448,-0.035269501228618154,-0.005704143199041189,0.0030886127327230005,-0.009628097829128827,-0.008869730276923983,-0.024269340153227775
0.0017209176046937976,-0.04274409250750082,-0.009372293729134711,-0.03142584865738829,-0.01344631504513372,-0.018006795056026134,-0.041863260756906925
-0.005114563422055269,0.029059123711460664,-0.0007879287184258563,-0.02741568723519435,0.004285812243929386,-0.029967355604312337,0.03848095353474229
0.0020725292234448464,-0.06331360778154221,0.0008176914649463985,-0.008498066284784316,-0.02230630771362789,-0.020708508839120215,-0.03581075999817233
-0.009727247420516342,0.012295058216633806,-0.00988677601948906,-0.006101093057769492,-0.00655483477172981,-0.03278929647568678,0.03250187273714995
0.002277871187988784,-0.03809096896353726,-0.007029915673807701,0.002649696824116435,-0.011179343134301977,-0.009031067468478579,-0.02834729510856583
-0.020665351760692743,-0.04520458324187207,-2.1967178662345834e-05,-0.011389158592566933,-0.001589308379129056,-0.024770873469051255,-0.034463099180456286
-0.001157758968460442,-0.03929956817691048,-0.007368824684967462,0.0030688419153531306,-0.010971712628389278,-0.010270773116678792,-0.025467096152687146
0.0051789457410626755,-0.024519544700937167,0.0007136726922654046,0.002054909497762659,0.001622757103113308,-0.006720395697491214,-0.01413910188276282
0.002019455152635458,-0.039402238409140825,-0.007473118298468661,0.0032407959482845545,-0.01171418904813801,-0.009052972612187387,-0.02921617220818886
0.0016734812818397437,-0.059883832804310734,-0.01310015547185285,-0.027623223689512404,-0.013965182646242694,-0.023258126109102866,-0.02715751660084274
0.0027212613326306886,-0.03623740215822561,-0.0047495243467996166,0.0027783643653773284,-0.010871978714669136,-0.007422980074338325,-0.02695390335303975
0.0033178623223461107,0.022098622708939204,0.02040717628529607,0.023931382296913925,0.037830645976894395,0.09838787739862707,0.042033488037118934
0.00015908382253203423,-0.03498095763380593,-0.005408350562209483,0.00321460533670956,-0.01033556900671645,-0.00869565054603868,-0.024442553570859178
-0.009670276412511574,0.027619267228432567,-0.008901980440445257,-0.0030872549588313947,-0.009145020396498482,-0.040677176292092575,0.030009947094235503
0.0017339863497163076,-0.0234959915856574,0.0328410301700024,0.021486343035148802,0.025475949740996155,0.04042277074941524,0.03417991183763786
-0.00031481958069740686,-0.03607148515314191,-0.004660910859126822,0.002790412043648948,-0.009813103073002193,-0.008740595040856523,-0.023977188091851453
-0.01205624523411781,0.030359713758170745,-0.010507869077187334,-0.03288896840974652,0.0025634265432725747,-0.012871240083200827,0.03389214057629003
-1.0740053202613034e-05,-0.03484171935322345,-0.005399721373559399,0.0036224139967691816,-0.010062286847135771,-0.009194900463408895,-0.02446219996383345
-0.005010512742433745,0.07532156076526576,0.04903619655498735,0.037538476659050725,0.04693861902427012,0.002633931601588036,0.09069482448527051
0.004548088526357267,0.016498828080669718,0.018148015677780075,0.027404275379966016,0.039587961092211785,0.10714561304985074,0.037485991325671014
0.004732466017652388,-0.08277255683962888,0.012643660693016444,-0.008403254852251834,-0.011911251798505704,-0.0031320139676518748,-0.035247888461689955
0.004393240817613205,0.11170267979000197,0.03211707255848099,0.01944572113412946,0.023702671212143332,0.0806451023893955,0.00030772503663481943
0.003371205695236377,-0.06257786059634142,0.00025538757521109624,-0.010827357017329349,-0.026962262812191537,-0.0034971886333742546,-0.03653931415536367
-0.03146913655463544,0.05207296459714756,0.008521417639082122,-0.01477057240850515,-0.011393744541041912,0.012706664426513184,-0.021867418059296748
-0.010313980038177456,0.02830827369443849,-0.005114819634842026,-0.031024817781158676,-0.004844723378611111,-0.018023286826604163,0.036536522924484574
-0.000550128075426449,-0.03590015723366183,-0.006401930775524436,0.002771100049862148,-0.008392291573170126,-0.009936247116102392,-0.02162704180583796
-0.0028300091606548875,0.07129560992219107,0.04809058673194411,0.03652700191423956,0.04815766875537938,0.004823984345106199,0.08029712970479344
0.0015285989338921027,-0.05789056753343201,-0.019125845405915567,-0.03137390893730292,-0.01260264637867589,-0.0212160813859069,-0.029701914859909674
-0.00010813813809834741,-0.03621480721845315,-0.004706192603553345,0.003160701593859895,-0.00950066596387481,-0.008897078008549737,-0.024302614549749423
0.007695373335356235,-0.07592021643098319,0.0044754902563805985,-0.013903854242845867,-0.026137845876146076,-0.003421513390866684,-0.025486889014167537
0.005746884665529398,-0.06945817547746327,0.010760509575354727,-0.013371494524938288,0.008864678731377557,-0.008327089614561895,-0.013908225205664492
0.0003810150419276402,-0.026444152259963327,0.031578022498782374,0.02435496819967918,0.021586592139789647,0.04074000180760443,0.030928821175086416
0.005189253661993083,-0.03075575689930506,0.0019820383321583804,0.003382972404896323,0.0025632717974687284,-0.004658502347785077,-0.01321732378440518
-0.006403531532047938,0.03155771798623406,-0.0033189007680999184,-0.031404243550728565,-0.00141045936343029,-0.03389203876526204,0.041559536519481806
0.0024765439351352135,-0.03790223453411342,-0.003863192937875936,0.0030103948812049805,-0.010067975843177052,-0.005700243685162269,-0.027913605209468614
0.00071571651960427,0.08072981726403201,0.023040031007868948,0.02265834719158459,0.028273965222982204,0.09230462962472279,0.02316036016397048
0.0026067685587463593,-0.036464236558205874,-0.027789416327593238,-0.04209089967038555,-0.015584095722777006,-0.025502475191204393,-0.03368732578049485
0.0013126772135231715,-0.03379342642997515,-0.003927716392854416,0.004218733696842809,-0.008210625872951911,-0.009647894055991686,-0.02349321986747836
0.002760289758587892,-0.03186278023768345,-0.0037089725703024854,0.004893689960694358,-0.008758265375356065,-0.0076130055938260915,-0.025345919945633608
0.002556152177698533,-0.0353002425302038,-0.005807392963254023,0.0034138247859989003,-0.010190788568589688,-0.007605130915226989,-0.027475598315628697
0.0010959506018974308,-0.05942900518908901,-0.0324544689450127,-0.04164409797316655,-0.012801943789121037,-0.018797338225451456,-0.028647511275817692
0.001988354407106973,-0.033691741773566895,-0.004316474966528695,0.004007112766517472,-0.00959227039108461,-0.009063211145780344,-0.02269588483875603
0.005301204231883017,-0.04181296344273018,0.00048404654240322067,0.0010494862958604278,0.0022860157834878876,-0.001932236806855044,-0.012000040818763344
-0.00029422945235541286,-0.03580102365060052,-0.005894755760187698,0.0028704458471637863,-0.0083439285297133,-0.009918628345280353,-0.02110492118834164
0.0038573048672293536,0.05489010943891425,0.01871024257403432,0.024849636223006715,0.03128681203480939,0.08395362677317564,0.03808698098789079
-0.021304136998649924,-0.04646705142181774,-0.002059883357804266,-0.019396837149758928,-0.0025888904422633158,-0.01450296889614593,-0.02729178754559398
-0.009394113570928382,-0.05945702115348067,0.008804546098201145,0.010205097458132844,-0.00826489743939527,-0.0034117040729519143,-0.04399641836288482
0.011245822016449185,0.08471431637817933,0.06326067021194776,0.05235479528239012,0.08217434775289174,0.3733043993445269,0.13775550696647887
0.001057519604864852,0.023329506815863623,0.022390142680037424,0.022458483469422648,0.0374477352284489,0.11305205417912836,0.028315766397639133
-0.008476918497067085,0.03155356111710235,0.0008619117076206062,-0.023357650385939236,0.0016485999406999575,-0.02360512903812111,0.030658997173244853
0.000574055737284294,0.046926640155599865,0.009113197820719465,-0.011172914771543838,-0.010592404758132955,-0.027301601814345967,-0.013312490186369983
0.0017209176046937976,-0.04274409250750082,-0.009372293729134711,-0.03142584865738829,-0.01344631504513372,-0.018006795056026134,-0.041863260756906925
0.003257997199842731,-0.03426095896092548,-0.0041694547686991785,0.003485369856265204,-0.008487412722875991,-0.007168318884979418,-0.025458446817838445
0.0017766691661302327,-0.04290591695824214,-0.0063460320908079685,-0.0005995864307962626,-0.012845214384391715,-0.010404586289858507,-0.031663695211602685
0.0020000787245867363,-0.039676061548707835,-0.0072637423426261906,0.0031197514470408406,-0.011466878258839457,-0.00907350676892281,-0.02930417192738562
-0.009394113570928382,-0.05945702115348067,0.008804546098201145,0.010205097458132844,-0.00826489743939527,-0.0034117040729519143,-0.04399641836288482
0.006283318212009825,-0.028148305952081284,0.03216621892865707,0.024770794895967955,0.02474164832337051,0.04301786378487705,0.030655937152986514
0.0066597261889080606,0.019835729838848584,0.020501960292405662,0.025124474018336382,0.03376257385128391,0.08914426094678916,0.06406913862333145
0.015778929584505035,0.06168925424528633,0.04906634586657551,0.04032753941736809,0.047554233471993536,0.0007188150776519453,0.07246231028020748
-0.006024113698712961,0.05748655592201931,0.037241643744103506,0.027042006007004845,0.05347071398224971,0.02532538294567823,0.10704793313592022
0.0006809092418937867,-0.03517794271536172,-0.005113365017147462,0.00311313384053919,-0.010230846919395856,-0.007692479392221808,-0.025790779548894815
-0.009394113570928382,-0.05945702115348067,0.008804546098201145,0.010205097458132844,-0.00826489743939527,-0.0034117040729519143,-0.04399641836288482
-0.013355968326185526,0.022563958196717044,-0.018926564116230588,-0.012307284694673742,-0.0021360307380371697,-0.01590268616743791,0.026949963939300315
-0.00288815158477119,0.1215708002562236,0.028171180712532853,0.019410359918466902,0.038056215473731295,0.00031657368064956363,0.06593231282900429
-0.006689358882942949,0.04424982086503994,0.0008492518239479229,0.008258555879134058,-0.022602826137460928,-0.03808652235606663,0.0006354820241064651
0.003341404938320551,-0.06194186522904553,0.00047764566011563713,-0.012507152536269675,-0.026741252993245087,-0.0024829502998684827,-0.03680747686172626
0.005849257733550908,-0.03161043872662046,0.0004032681391002536,0.004097975334488994,-0.0026830755566089855,-0.004942561857638827,-0.006705777460606459
-0.0064799629262213615,0.036722831623495614,0.0007318525549803593,-0.02474275347755557,-0.00046538947877833585,-0.028635183861916245,0.02973964741695134
0.007712080633471775,0.034075307529087086,-0.006303183874453943,-0.022259679921556443,-0.021470604967592406,-0.007201633229304485,-0.006355804761396593
-0.006758630307079995,0.04518647934700776,0.0005716123876599418,0.008619847199834434,-0.02268114612320066,-0.03788669741320896,0.0009158663129033853
0.00010158007345583903,-0.034814473226678244,-0.005459194308053529,0.003252244778980698,-0.009869727861327619,-0.009361767043243244,-0.024145561736185078
-0.004946096174825557,0.06498218800290609,0.04454937199558496,0.03517730601235043,0.05101686498025413,-0.004093517442247635,0.11505087532799525
0.0015866569275850516,0.02334176019304373,0.022661148908258755,0.021910795881047457,0.03813390176654757,0.11301416600830357,0.028520751949521472
-0.003291010681000522,0.11653594341206319,0.034785744780978324,0.01956507431650054,0.03741652728725752,-0.0005506486069939476,0.06742161101000717
-0.010199603141737863,0.036319165258738004,-0.011251421479821047,-0.03713045171464556,-0.003142664487886527,-0.013767321665324435,0.037469889635198775
0.0035699632252024676,-0.03206296093034557,0.025493976562575026,0.02514320629954202,0.019102479293607092,0.025118961531814792,0.05543599573707144
0.01678155126714908,0.21045698345277808,0.028673953396747713,0.003487906598795495,0.004115226866334003,0.005812432496687383,0.0058954132316475175
0.004895130772433493,-0.05255005341262447,-0.0399484530508669,-0.04087393932795066,-0.0027337935411158574,-0.01049137253541814,-0.051128375504666035
4.950233570041848e-05,-0.03398338474089426,-0.004928436029641797,0.0040693467340125146,-0.00937973353090377,-0.008756648647325574,-0.022528787288020505
-0.009321481035259814,-0.06474634518738734,0.014734444844476587,0.013679446704509999,-0.009154565621812863,-0.001766904995735556,-0.05056291397160469
0.0002503586382632447,-0.035698041136950846,-0.004603110364118451,0.0038518881010318876,-0.0100442533660175,-0.009353820609733802,-0.024829982965984317
-0.0001322893791915406,-0.03472060749512439,-0.005377310189742557,0.002904119664528814,-0.009939945328613246,-0.009232765682265278,-0.02419569158223495
0.005245016522344301,-0.06652340606401805,0.00554417434877675,-0.01612691720509056,-0.0191731399877299,-0.008101527103979374,-0.03333215939074827
0.008094898793641761,0.06209575205033857,0.01898801883867391,0.026691222069708732,0.03070111395974716,0.09389333847508721,0.0243962536627596
0.004386322703835277,-0.03225020783845968,-0.0023299237559861775,-0.0018513793905471667,0.0018753283129384147,0.004461424867795005,-0.012737603199823885
-2.79050465392597e-05,-0.03562822525073081,-0.00424084047769587,0.0032355077219716226,-0.010077418910747206,-0.009196310066897249,-0.024848879327898882
-0.00852532200950883,0.015041840941865364,-0.007662623085462238,-0.003858464522663634,-0.009793510387592155,-0.04366433422663695,0.03558790678001082
0.0030540764774293068,-0.03531120527048076,-0.020863690663724007,-0.039150723004800526,-0.016494121418616003,-0.026373572171204375,-0.03517259978265874
0.0027702008028265765,-0.036488049728070335,-0.01726865083232216,-0.03492886206758229,-0.015952381276442672,-0.025367891418092925,-0.03368503282342108
-0.005816338228359058,0.030798683459900555,-0.004100844288901675,-0.03218787293538429,-0.005712397433817903,-0.028845686435193602,0.03470779451049444
-0.002077649478031675,-0.06924267216738894,0.005729711846693966,-0.0065312640884121744,-0.016059478751347663,-0.024612273877619707,-0.02550129753694451
0.0017339863497163076,-0.0234959915856574,0.0328410301700024,0.021486343035148802,0.025475949740996155,0.04042277074941524,0.03417991183763786
-0.008185286543352769,0.029420733717785467,-0.004584904935530807,-0.00010255963329980801,-0.015017833050672688,-0.049388338430293964,0.03445728800644429
0.004248287064657699,0.0649170971146328,0.04532392963213967,0.031074564257189602,0.05103369797465392,-0.004902130278477674,0.11004199771516396
0.004888989740209192,-0.016386589433613104,0.028431447424287524,0.021394343377450543,0.014323572583588027,0.03316363363166283,0.03948032665962
0.0006809092418937867,-0.03517794271536172,-0.005113365017147462,0.00311313384053919,-0.010230846919395856,-0.007692479392221808,-0.025790779548894815
0.0003289584252033737,-0.03504210415303206,-0.005501299927589861,0.0028746443800508007,-0.009882586518716563,-0.009352539894810432,-0.02426669289444348
-0.006184886805133738,0.034018109923082775,0.0030272342863461835,-0.03274153910313104,-0.005590130331392916,-0.029528645645055283,0.03594382428991991
-0.008176588111416774,0.030788327729053395,-0.005039665190348941,1.7368470418991054e-05,-0.0150200123685678,-0.049385155384855564,0.03460213815835675
0.0026022034098326396,-0.03499844200856503,-0.005674545073548316,0.003089122380233555,-0.010741991383160315,-0.007572362378012644,-0.027202926652955404
0.00538050166142246,-0.03626918225056082,-0.0011049202319791402,0.002497532936093504,-0.00279787065606032,-0.0027977490733993803,-0.002100308165868903
0.00396853715362907,0.05701734421927832,0.018379226821614844,0.02830383549153621,0.03352282349858902,0.08156213353884059,0.03833327846711737
0.00026497316444332484,-0.03544932286514504,-0.00440466999912976,0.0036215128465996575,-0.01068723086327224,-0.009248640631943464,-0.024816764889725798
0.001235204699357141,-0.06007628767181336,-0.021351751189999886,-0.033867613634284435,-0.012828677058726916,-0.020734701072705482,-0.030248070433945572
0.00015902584176696408,-0.035048468376720855,-0.005417458556356019,0.003407478024450776,-0.010146505217840718,-0.008735236010177703,-0.02449580593461643
0.0010671272606371162,-0.05680596053017209,-0.026349532656094618,-0.041314751497251764,-0.012419291197195086,-0.01872188378369396,-0.02706903979683988
0.0027665586452524874,-0.03535996455427102,-0.006004110433108538,0.002730346169000476,-0.009936787634416855,-0.007502178633502845,-0.02699175196099978
-0.00941379018965583,-0.059955228275840634,0.011202212699072952,0.013049647297152966,-0.009557901322540285,-0.0018197276133859578,-0.04518171460221947
-0.005463388826694785,-0.037130488613065685,0.015066457435155143,0.019429874674821396,-0.022272927157347015,-0.003538301015075423,-0.0011809761696473917
-0.002544356673775401,0.060934497816380634,0.06276251070558697,0.0481479371846188,0.045630118883095566,0.01053452220661528,0.07550744398281195
0.00276035071924551,-0.036487243133113585,-0.0169181108189688,-0.03761192418994141,-0.010191499367418977,-0.02522724977483075,-0.037360611831912804
-0.005848001653716806,0.0659411709830012,0.050272660026041936,0.03866390247482569,0.04874938289825796,-0.005784993973680658,0.10996018596711755
-0.008674453584012965,0.03234355739204552,0.0028672218534368517,-0.022955406876987234,-0.0018121925045862949,-0.026042273565334877,0.033762243586611465
-0.003917457226544427,0.06342648446690412,0.05102139847970575,0.03989947316453984,0.048727992269352996,0.0006920031828186572,0.10155071360910015
-0.008194624290112192,0.0380042353092715,0.007008553369653816,-0.020314518207027652,-0.00872866019225996,-0.032277259501121244,0.03342706021398599
-0.0074995954048390455,0.020799012215080286,0.012725098883047386,0.011664548397444728,-0.025445670764470983,-0.036738779306375806,0.0037134998907587696
0.008306688746813699,0.07320998320264346,0.041591721421336325,0.03154093028642993,0.046071564128499005,0.0023968821947379423,0.08535543090437751
-0.00039315986087453173,-0.03749712670497569,-0.006741296045798179,0.0038183329992367634,-0.01062280346772502,-0.01100637082042172,-0.025808948509426544
0.00017890408869566943,-0.034566219437866134,-0.005408459327144388,0.003113506636784996,-0.00988074488441967,-0.009308605243786894,-0.024631657187069275
0.004804342411071652,-0.04414181482490036,-0.039124333353880505,-0.03841462878275266,-0.017266749630677595,-0.017826921420063074,-0.04080713872020591
-0.00021752588451084327,-0.03523247759060543,-0.005709077526446572,0.0030254979874034436,-0.009455861734894579,-0.009015419490263,-0.024276356436865147
0.003401125450699741,-0.06194852410232766,0.00041906279242346874,-0.012630560789173786,-0.026755556374540364,-0.0025403217067946366,-0.03638705694572043
0.00885655691647695,0.05232153120852171,0.020302712482186184,0.02976110104038879,0.022735296465169162,0.05747394332370063,0.07324114255021816
-0.002544356673775401,0.060934497816380634,0.06276251070558697,0.0481479371846188,0.045630118883095566,0.01053452220661528,0.07550744398281195
